DATE,TWEET
2020-04-01 08:06:47+00:00,"Hi Amy, I am very sorry to hear that your card has been blocked for so long. Can you please DM me your full name and post code? I will check if I can help you with this, so that you can treat yourself. ^Jelena"
2020-04-01 08:06:58+00:00,"Thanks for reaching out, Kate. We're currently receiving a high number of applications, and we'll do our best to get back to as soon as possible. Kindly bear with us. ^RIT"
2020-04-01 08:09:29+00:00,Hi Dan. This is genuine. We want to encourage customers to use contactless payment right now.
2020-04-01 08:09:36+00:00,Sheila can you send me your full name and postcode in DM using the link below and I will see if I can help. ^Michele https://twitter.com/messages/compose?recipient_id=2922732233
2020-04-01 08:13:30+00:00,Hi there. I'm afraid this is a set limit and cannot be removed. You can deposit cheques in branch or in a post office. ^Jo
2020-04-01 08:18:35+00:00,"Thanks for all your information, Leila. We're currently receiving a high number of applications, and we'll do our best to get back to you within 7 days from when you submit the application. Please bear with us. ^RIT"
2020-04-01 08:21:17+00:00,Please follow the link to our website for more information on deferring personal loan payments: http://grp.hsbc/60191xDbL ^Sarah
2020-04-01 08:21:20+00:00,"Thanks for all your information, Keith. We're currently receiving a high number of applications, and we'll do our best to get back to you as soon as possible. Please bear with us. ^RIT"
2020-04-01 08:24:21+00:00,Hi Dave. Please can you send us a private message with a screenshot of the text so we can check this? ^Sarah
2020-04-01 08:26:03+00:00,"Yes, you phone is compatible, as the App supports Android devices with an operating system of 5 or higher. You can find this info on our website under FAQ after selecting Mobile Banking. Try to download App again, and reset date/time settings on your phone to automatic. ^Jelena"
2020-04-01 08:27:08+00:00,"Hi Rob, can you kindly send me your full name and the post code via DM and I can check the options available to have this looked into. A declined transaction is usually happening for security reason to protect your account and money.^Laura"
2020-04-01 08:31:44+00:00,"Hello Kerry, firstly I am sorry for the late response. Thank you for your lovely tweet, which has been passed on to Matthew. ^Saffron"
2020-04-01 08:33:08+00:00,"Alan we always take feedback to improve. Yes your right it took some time, but we got there in the end ^ Michelle"
2020-04-01 08:34:38+00:00,"Hi Martin, I'm really sorry for any inconvenience. However, we take these measures to safeguard your card details to ensure no one else is using the card other than you. I see you have managed to get it sorted but if you are not happy about it I can escalate this for you. ^Sam"
2020-04-01 08:34:51+00:00,"You are right Scott, we are really busy due to the current situation. To be honest our aim was 7 days, but we are receiving more applications than expected. We are working really hard to get back to customers like you as quickly as we can, kindly bear with us. ^RIT"
2020-04-01 08:39:11+00:00,"I see Bury St Edmunds being open as usual, with reduced hours 10AM-2PM as other branches. ^Mill"
2020-04-01 08:40:06+00:00,"Hi Harry, Firstly we would love to have you back . When did you hold the HSBC account ? You can still apply as new to bank as long as your account was closed. ^ Michelle"
2020-04-01 08:41:41+00:00,"Hi Delphine, sorry for the delay in getting back to you. We're trying to help everyone who needs support right now. Please send us a DM with your full name, postcode and a summary of the issue you need help with. Thanks. ^Jem"
2020-04-01 08:43:28+00:00,"Hi Sinead, I am sorry that this situation has affected you as well. We are doing our best to help everyone in need, however we cannot make calls in relation to this. Kindly call on 03458 500 622, and we will look for the solution together.^Jelena"
2020-04-01 08:46:12+00:00,Hello Keith. I'm sorry about the phone situation. Can you DM us your full name and the postcode used in the application please? Thanks. ^Jason
2020-04-01 08:46:17+00:00,"I'm looking at latest open branches' communication, and they show running as usual. On older messages, yes, it shows closed till 31st March, which was yesterday. They are back in business as promised.^Mill"
2020-04-01 08:47:24+00:00,"We're currently receiving a high number of applications, and we'll do our best to get back to you within 7 days, Matt. ^RIT"
2020-04-01 08:48:30+00:00,You're welcome. ^Mill
2020-04-01 08:50:45+00:00,Hi Kiri. He will be given the option to generate a new activation code when he is going through setting up the key. ^Jo
2020-04-01 08:54:08+00:00,I will definitely pass on your feedback on this but trust me you haven't been forgotten. Please take care and stay safe. ^RIT
2020-04-01 08:54:08+00:00,"Yes I'm afraid. If you are having any financial difficulties due to the current situation you can call through to us on 0345 850 0622 so that we can speak with you and see how we could help you. However, there can be a long wait time so appreciate your patience ^Sam"
2020-04-01 08:57:19+00:00,"Hi Simon, thank you for reaching out to us. Can you please send your full name and post code via DM and I can check the options available for you. ^Laura"
2020-04-01 08:57:29+00:00,"Hi Chris, Thanks for getting in touch, Its best to call our specialist team on 03458 500 622 to discuss the options , bear in mind that our phone lines are busier than usual due to current events, appreciate your patience. ^Thanoj"
2020-04-01 09:01:38+00:00,"Hello, we are very busy as you can imagine during these difficult times for everyone. Can you please explain to me what was the reason for the call and I will guide you in the right direction. Many thanks. ^Jelena"
2020-04-01 09:05:43+00:00,"Hi there, Sorry to hear what's happened. Have you managed to sort it out now? With regard to feedback, I will log this as a complaint on our system. Can you please provide your full name & post code via a private message & I will pass it on to the Customer Care team. ^Ish https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 09:15:16+00:00,"Hi Richard, please send us a DM with your full name and post code. ^Steph"
2020-04-01 09:31:31+00:00,"Hi There, Thanks for getting in touch, we're currently receiving a high number of applications, and we’ll do our best to get back to you within 7 days."
2020-04-01 09:31:51+00:00,"But if your mortgage payment is due today, Its best to call our specialist team on 03458 500 622 to discuss the options you have. (1-2)^Thanoj"
2020-04-01 09:35:40+00:00,"Hi Renee, I'm sorry to hear this happened to you. Have you been able to speak with our team today? ^Steph"
2020-04-01 09:35:43+00:00,"We are really busy due to the current situation, Emily. Please bear with us. ^RIT"
2020-04-01 09:37:19+00:00,Do you mind sending me a DM with your post code and full name? I will complete a few updates from our end and then you can try again. ^Jelena
2020-04-01 09:38:18+00:00,"Please don't worry, this is normal. Bill payments within the UK can take up to 2 hours to be processed and this is subject to further checks. Please bear with us. ^RIT"
2020-04-01 09:41:53+00:00,"Hi Alex, sorry to hear about your situation. Let me check some information so that I can tell what other options you have. Can you please provide me your full name & post code via a private message? ^ Ish"
2020-04-01 09:49:55+00:00,"We're currently receiving a high number of applications, and we'll do our best to get back to you as soon as possible, Horton. This will be reviewed when the relevant team will call you back. Please bear with us. ^RIT"
2020-04-01 09:56:45+00:00,"Hi Bruno, thank you very much for such kind words. It makes all the difference . Stay safe. ^Jelena"
2020-04-01 09:58:38+00:00,"Hi Diane, I am really sorry for the experience, send me your full name and post code via DM and I can check if and confirm the information provided. ^Laura"
2020-04-01 09:59:18+00:00,Hello Margaret. Thanks for bringing this to our attention. Can you please screenshot the message and email it to phishing@hsbc.com? We would never ask customers to click on a link. ^Jason
2020-04-01 10:00:43+00:00,"Hi Camilla, can you please send me your full name and postcode via private message and I will check what is the easier way. Many thanks. ^Jelena"
2020-04-01 10:05:45+00:00,"Hey Teresa, thanks for bringing this to our attention, have you contacted us in regard to this refund?^Salem"
2020-04-01 10:13:19+00:00,"The Cannock branch is open from 10.00 to 14.00 today, Hannah. Our branch finder link http://grp.hsbc/60101x1Jo is useful for additional information. ^Steph"
2020-04-01 10:25:45+00:00,"Hi there, have you tried restarting your mobile phone? This should resolve the issue. If you are still experiencing an issue you might need to uninstall and install the app again. Let us know if this doesn't work. ^Steph"
2020-04-01 10:26:04+00:00,Hi Carl. Let me have a look for you. Could you send us your full name and postcode as a DM? ^Jo https://twitter.com/messages/compose?recipient_id=2922732233
2020-04-01 10:28:40+00:00,Hi Wendy. You would have a sort code and account number linked to your mortgage account. You can find this on documents you have regarding your mortgage. ^Jo
2020-04-01 10:30:59+00:00,"I'm sorry for the current phone delays, Paulo. We are trying to get support to everyone in need. Please can you DM us your full name and postcode. Thanks. ^Jason"
2020-04-01 10:33:16+00:00,"Thank you for sharing that Mimi, i's nice to hear positive things like this. Thank you again ^Dani"
2020-04-01 10:34:03+00:00,"Many thanks for this, Imogen. Can you please forward the screenshot on to phishing@hsbc.com. We would never ask anyone to click on a link. ^Jason"
2020-04-01 10:35:39+00:00,"Hi, we’ve had to end our switching offers earlier than planned to allow us to focus on supporting our existing customers. We will look into offering switching incentives again in the future once we’re in a position to do so. Stay safe. ^Jelena"
2020-04-01 10:36:27+00:00,"Right now Jav I'm afraid it will be £500. We hear the feedback and if there is anything we can do to change it, you will hear about it on here and our website. ^Dani"
2020-04-01 10:38:00+00:00,"Hi there, really sorry you have missed it as it's now over, unless you managed to find it in the meantime ^Dani"
2020-04-01 10:40:15+00:00,"Hello Daniel, kindly call our mortgage team on 0800 169 6333, so that they can have a look into this. ^Tijianne"
2020-04-01 10:40:15+00:00,"This is an uncertain time, Giovanna. We've updated our website with travel related questions and answers, as we appreciate the phone is busy. I hope your question is answered here: http://grp.hsbc/60161x1es ^Steph"
2020-04-01 10:41:22+00:00,"Hey Teresa, I apologise for your experience, can you provide me with your full name and postcode via DM so that I can look into this for you.^Salem"
2020-04-01 10:41:34+00:00,"Hi there. Thank you for sharing, this isn't a genuine text from us. You can report this by forwarding the image to phishing@hsbc.com. ^Jo"
2020-04-01 10:42:39+00:00,Thank you very much Mimi ^Dani
2020-04-01 10:45:36+00:00,Hi Matthew the maturity process can take up to 5 days to totally complete and the Regular Saver convert to a Premier Saver/Flexible Saver depending on what type of current account you hold. Once this is complete you can then open a new Regular Saver. ^Michele
2020-04-01 10:46:27+00:00,"Hello, please ask your parents to contact us about this. ^Saffron"
2020-04-01 10:46:43+00:00,Hi Darren. Could you send us a screenshot of the error please? ^Jo
2020-04-01 10:49:38+00:00,"Hello Robert, I am sorry to hear this. If you would like to log a complaint please provide your full name, postcode and a brief overview of what has happened via the link below. ^Saffron https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 10:50:03+00:00, 
2020-04-01 10:52:46+00:00,"Yes, this is still possible, Samual. Please call us on 0800 169 6333, for further assistance. ^RIT"
2020-04-01 10:53:16+00:00,"Please remove the image as it has your info on it. On the top right-hand side, there is a reference number, that would be your mortgage sort code and account number. ^Jo"
2020-04-01 10:57:53+00:00,"Hi Chloe, you can find the change of address link here: http://grp.hsbc/60111x1S3 ^Steph"
2020-04-01 11:09:58+00:00,"Hello, firstly I would like to express deepest condolences to you and your family during these difficult times. I will give you a direct number and team will do their best to help with everything you need right now. Please call on 0800 0851992.^Jelena"
2020-04-01 11:16:45+00:00,Hi Holly. Let me have a look into this for you. Could you DM us your full name and postcode?^Jo
2020-04-01 11:24:08+00:00,"Hi Trevor, If you can pass me your full name and postcode I can certainly have a look into this for you ^Sam"
2020-04-01 11:30:07+00:00,"If you’re in doubt about the link, seek out the government page independently, rather than clicking it. For more information about Coronavirus scams, please visit http://grp.hsbc/Covid-19Scams."
2020-04-01 11:33:07+00:00,Thank you for sharing. I've sent your post to Fishergate Branch to see ^Dani
2020-04-01 11:33:33+00:00,"Could you DM us with your full name and post code, so I can have a look into this? ^Jo https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 11:39:16+00:00,"Hello Coralie, are you trying to register for Personal Banking or Business banking? ^Tijianne"
2020-04-01 11:41:54+00:00,Hi you can apply for a payment holiday by using the link below. ^Michele
2020-04-01 11:52:09+00:00,"Hey Daniel, that's definitely the right number. However, lines are busy at the moment as we're having higher than normal level of calls. I know that it's frustrating to hold for such a long time, but our team is trying their best to help as many customers as possible. ^Tijianne"
2020-04-01 11:54:56+00:00,"If you can please provide your parents full name, postcode and a brief overview of your complaint, via the link below I will ensure this is escalated for them. ^Saffron"
2020-04-01 11:55:56+00:00,"Hey Anil, the mobile app limit is still at £500 at the moment. If you need to cash in a cheque for a higher amount, you can post it to an HSBC branch and my colleagues will be able to process it for you. ^Tijianne"
2020-04-01 11:57:00+00:00,Nick let me see if i can help. Send me your full name and postcode in DM using the link below and I will have a look. ^Michele
2020-04-01 11:58:22+00:00,Hi Helen. Can you please send us a DM explaining how we can help you. Thanks. ^Jason
2020-04-01 12:03:54+00:00,Thanks for the lovely feed back. Glad we were able to help ^Sam
2020-04-01 12:26:39+00:00,"Hi Graham, I can understand the urgency, but if the branch is closed and your wife have access to the account she can call us on 03457 404 404 and we can arrange the payments over the telephone.^Laura"
2020-04-01 12:50:17+00:00,"Hi there Jason, over this platform we do'n have the facility in helping you reset the telephone security number unfortunately. I can appreciate the hold time, however at the moment we are experiencing a high volume of calls considering the difficult situation.^Laura"
2020-04-01 12:55:19+00:00, Welcome. Keep Safe ^Ank.
2020-04-01 12:55:49+00:00,"Hi there Jason, I am really sorry for the inconvenience caused. In order to check if there are any issues or declined payments on your card you must call us on 03457 404 404. I am not aware of any issue with payments getting declined at the moment. ^Laura"
2020-04-01 13:10:53+00:00,"Hi Sammy-Jo. Yes, the paying in machines are still open. ^Jo"
2020-04-01 13:37:02+00:00,Oh I am glad it has been resolved. I am really sorry. Take care.^Laura
2020-04-01 13:45:50+00:00,"This can only be done by calling us, Paulo. Please bear with us as we are really busy due to the current situation. Please call us on 03456 002 290. ^RIT"
2020-04-01 14:08:03+00:00,"Thank you Susie, I will make sure your feedback is passed to Andy. ^Saffron"
2020-04-01 14:22:12+00:00,Hi sorry not to respond earlier - yes you can cancel DD and create a standing order instead as long as you make the payment. ^Michele
2020-04-01 14:22:13+00:00,"I appreciate that, Keith. This is something that is being reviewed at the moment, and the team will than get back to you, so you will be able to discuss this further with them. ^RIT"
2020-04-01 14:24:34+00:00,"Hi there, can you kindly send me your full name and post code via DM.^Laura"
2020-04-01 14:25:54+00:00,"Thanks for reaching out, Mark. This option is not yet available, pending transactions won't show on the account until they debit your account, but they will be deducted from your balance. ^RIT"
2020-04-01 14:35:46+00:00,"We're currently receiving a high number of applications, and we'll do our best to get back to you as soon as possible. Kindly bear with us Richard. ^RIT"
2020-04-01 14:44:55+00:00,"Please call us on 0345 850 0622, for further assitance. ^RIT"
2020-04-01 14:46:37+00:00,"We're currently receiving a high number of applications, and we'll do our best to get back to you within 7 days. In your situation it's best to call the team directly, on 0345 850 0622 to get a helping hand. ^RIT"
2020-04-01 14:47:27+00:00,"Hello, I am sorry for the delay, the team are working as quickly as they can. ^Saffron"
2020-04-01 14:56:46+00:00,"Hi, Sorry you're having trouble with the app & can understand the frustration Please call us on 03456 002 290 & our agents will be happy to sort it out for you. ^ Ish"
2020-04-01 15:05:22+00:00,"This doesn't sound right, Andrew. Please pass over your full name and postcode via the DM link below? ^RIT https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 15:14:47+00:00,"I'm sorry you feel this way, Tom. Please call us call our team of specialists on 0345 850 0622 to get a helping hand. ^RIT"
2020-04-01 15:18:18+00:00,"Hi Bonnie, Ofcourse we can help. Can you give me a bit more information as to what the customer is looking to do? You can send us a private message if you'd like. Click on the below link for that. Thanks. ^ Ish https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 15:19:25+00:00,HSBC are currently reviewing Payment Holiday options for customers who are up to date with their personal loan repayments. We cannot currently offer a payment holiday loans without leaving an adverse mark on your credit file. (1/3) ^Ank.
2020-04-01 15:19:43+00:00,But are working hard to try and develop solutions. Please check our website regularly for updates http://grp.hsbc/60151xKkt . (2/3) ^Ank.
2020-04-01 15:20:00+00:00,May I ask have you missed a payment or will you be able to make the next payment? (3/3) ^Ank.
2020-04-01 15:30:10+00:00,"Hi, I would need the beneficiary name and the amount you want to cancel. Can you please share your full name on the account and post code, also I can check? Thanks. ^Ank."
2020-04-01 15:31:15+00:00,Hi Jean. Could you DM us with how we can help? ^Jo
2020-04-01 15:34:07+00:00,"Thanks for coming on and telling us about this, it seems its back again. Don't forget HSBC will never send out links like this. That's definitely a scam. Please forward the emails to phishing@hsbc.co.uk, and delete the messages. ^Ank."
2020-04-01 15:39:45+00:00,"Hi Mayo, I can only apologise at the moment for the long wait time & sorry about your wife's situation There may have been system issues due to the number of calls we're receiving. Sorry about that as well. (1/2) ^ Ish"
2020-04-01 15:40:05+00:00,"Are these related to card transactions? Please provide more details of the transactions, including your wife's full name & post code via a private message. Let me check & see how I can help. Thanks. ^ Ish"
2020-04-01 16:15:33+00:00,"Hi Horton, im sorry for this, i can understand how stressful this could be, Can you pass me your full name and post code on a private message by clicking the below button. ^Thanoj https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-01 16:27:48+00:00,"Hi Bonnie, Glad to hear you managed to sort it out. The specific team will definitely be able to help the customer. ^ Ish"
2020-04-01 17:03:40+00:00,"Hi Coralie, Are you still having the same problem or is it still the same? Please call us on 03456 002 290 & our agents will be able to help you. ^ Ish"
2020-04-01 17:20:08+00:00,"Hi there Mark, if a statement was issued recently and there were no other transactions since then, there is nothing to show. In this case you must select the previous statement for that account. I hope this helps.^Laura"
2020-04-01 17:20:33+00:00,"Yes, I can understand your frustration, lets look into this first and see why and what's happened that its blocked. Can you please share your full name on the account and post code, so I can check? Thanks. ^Ank."
2020-04-01 17:21:28+00:00,"Hi there, thank you for letting us know. Can you kindly forward the SMS to phishing@hsbc.co.uk.^Laura"
2020-04-01 17:46:39+00:00,Hi can you send me your full name and postcode in DM using the link below and I will have a look for you. ^Michele
2020-04-01 18:07:04+00:00,"Hi there Sophie, you will only be able to register for online banking if you already hold an account with HSBC. If not please call 0800 169 6333 for guidance on how to access your application online. ^Laura"
2020-04-01 18:16:11+00:00,"Hey Hannah, thanks for reaching out to us, if the team were requesting proof of income you can provide your last three statements, showing your income being received, but the documents must be dated within the past four months.^Salem"
2020-04-01 18:32:45+00:00,"Hi there, yes the number is definitely a genuine number and you can use it to talk to the fraud team.^Laura"
2020-04-01 18:46:10+00:00,"Hi James, thanks for getting in touch, You need to call our online banking help desk on 0345 600 2290. Then you can either set up our digital secure key on your mobile app or you can order psychical key in the post. ^Thanoj"
2020-04-01 18:55:00+00:00,"Hi there Samual, I am not aware of this situation, the best way in finding out is calling the specialised mortgage team on the number my colleague provided. Good luck and take care. ^Laura"
2020-04-01 18:56:51+00:00,"Hi Sarah, Thanks for getting in touch, Click on the link to find out our overdraft information"
2020-04-01 19:10:34+00:00,"Cheques can be deposited at ATMs and Post Offices other options to consider. There are different ways of receiving the payments too, whoever has issued the cheque nowadays, can request the services to do a Bill Payment/ BACS payment. (1/3) ^Ank."
2020-04-01 19:10:50+00:00,Branches can offer the service but you will need to check if the branch is opened near you before heading down due to the issues we are experiencing Here is the link http://grp.hsbc/60111vRkJ . Really thank you for your understanding. (2/3) ^Ank.
2020-04-01 19:11:02+00:00,"Please do try other forms and remember cheques are valid for six months maybe when the branch is opened a staff member can help you, so future payments can be done through the app up to £500 per cheque limit ,£750 per day limit on the app. (3/3) ^Ank"
2020-04-02 07:10:05+00:00,"Let's have a look into this for you. Can you please share your full name on the account and post code, so I can check and can I know the date of when your mortgage payment is due please? Thanks. ^Ank."
2020-04-02 07:19:58+00:00,We're so glad to hear Katy. I'll make sure Alex and his manager see this ^Dani
2020-04-02 07:27:01+00:00,The email is ending with @hsbc.com . I would say this belongs to us. Can you explain what the letters about and where you expected to get this link? ^Ank.
2020-04-02 07:30:51+00:00,"Hi Steve, we now have help in place. You can read about it here: http://grp.hsbc/60111xkK9. Thanks, ^Sandra"
2020-04-02 07:34:35+00:00,"Hi Camille, please send us a direct message with your full name and postcode so that we can help. Thanks, ^Sandra"
2020-04-02 07:36:03+00:00,"Thanks for getting in touch with us about this text, Charlotte. Can you please take a screenshot and forward it to phishing@hsbc.co.uk and don't reply to the sender or give any personal information at all. Well done for being vigilant, ^Steph"
2020-04-02 07:44:46+00:00,"Hey, don't worry the code and the Secure Key come in the post separately due to security. The max time it should take altogether is 7 working days. You will receive it in a day or so. Thanks! ^Kashif"
2020-04-02 07:58:32+00:00,"Hi Puiyin, I'm sorry you're locked out. Please DM us with your full name and postcode so that we can help. Thanks, ^Sandra"
2020-04-02 08:08:17+00:00,"Hi Shazia, I'm sorry you had such a nightmare of an experience yesterday. If you want to send me a direct message by clicking the link below and tell me what you need help with I'll do my best to help or guide you in the right direction. ^Dani"
2020-04-02 08:10:16+00:00,"What can we help you with, Ken? ^Steph"
2020-04-02 08:14:41+00:00,"Good morning Caroline, I'm sorry that we haven't given you any updates as yet, we are extremely busy due to Covid-19 and I'm afraid we are unable to stick to our usual timescales. Can you please DM me your full name and post code and I'll check this for you straight away? ^Jelena"
2020-04-02 08:19:03+00:00,Hi there. You can raise this to be disputed through our website by clicking on the link. http://grp.hsbc/60141xkF6 ^Jo
2020-04-02 08:19:05+00:00,"Hi Dal, the bank you're sending the payment from their online banking Bill Payment will have a list of major banks credit cards, you will not require a sort code and account number for your card. You search the card from their list.. (1/2) ^Dani"
2020-04-02 08:20:15+00:00,..corresponding it to the type of card you have and the first 6 digits of your credit card number. You will then put your 16 digit credit card number as the payment reference. Hope this helps. (2/2) ^Dani
2020-04-02 08:23:11+00:00,"Hi Karen, sorry to hear you were scammed, it's happening all too often nowadays. You can raise a dispute online here, http://grp.hsbc/60111xk4z or through LiveChat if you want to avoid calling. If you need to stop your card you can do so online or on your app too. ^Dani"
2020-04-02 08:32:41+00:00,"Hi Paulo, I totally appreciate the frustration, however we will not be able to arrange a call back. You need to talk to the specialised team on 0044 147 069 7107 to have this resolved. If there is HSBC in the country you are you can call us from there. Good luck.^Laura"
2020-04-02 08:38:33+00:00,"Lucian, I'm checking for you. Please delete your message from above, as it's on public Twitter, send us a private message, I've left the link below. https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 08:41:00+00:00,"Hey Hannah, you can speak to a mortgage advisor about this, you can reach out to them on live/mobile chat or you can call them on 03457 662 255 between the hours below, to see if they'll accept bank statements.^Salem Opening hours: Mon - Fri - 08.00 - 18.00 Sat - 08.00 - 17.30"
2020-04-02 08:41:22+00:00,"Hi Stevö, Thanks for getting back to me, it's best to call our telephone banking on 03457 404 404 then our team will have look for you and refer you for verified by visa team if required."
2020-04-02 08:42:17+00:00,"Bear in mind that our phone lines are busier than usual due to current events, we appreciate your patience. (1-2)^Thanoj"
2020-04-02 08:43:32+00:00,"Hello Leanne, all information on any amendments to overdrafts will be provided on our website. ^Saffron"
2020-04-02 08:45:07+00:00,Hi there. This means you have £300 interest free on your current overdraft (£1000) but your overdraft is all interest free because you have a students account. Your limit is still £1000. ^Jo
2020-04-02 08:49:00+00:00,"Can you try to restart your mobile phone, Richy? If you are still experiencing an issue you might need to uninstall and install the app again. Please let us know if this doesn’t work. Thanks, ^Steph"
2020-04-02 08:51:46+00:00,"We’re currently receiving a high number of applications, and we’ll do our best to get back to you as soon as possible, please bear with us. ^RIT"
2020-04-02 08:55:44+00:00,"I am truly sorry for this happening, this shouldn't be the case. Let me see into this for you. Can you please share your full name and post code, and a little into your situation? Don't forget to click on the link below to start DM. Thanks. ^Ank. https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 09:20:42+00:00,What's the first 6 digits of your rewards credit card please Dal? It's generic to all rewards credit cards but if you'd prefer to discuss this in private message please do by clicking the link below and I'll check for you. ^Dani
2020-04-02 09:27:03+00:00,"Hi, I'm sorry to hear this. Please send a direct message with your full name and postcode through to us. Thanks, ^Sandra"
2020-04-02 09:27:14+00:00,"I found what it should be Dal, it's HSBC REWARDS 538149. Can you locate a card with these 6 digital? If so that is the correct one. ^Dani"
2020-04-02 09:28:50+00:00,"Hi Maria, I'm very sorry about the current phone delays. Our team is working hard to get help to everyone. Can you DM us your full name and postcode please? Thanks. ^Sandra"
2020-04-02 09:35:02+00:00,"Hi Swapneel, here's a link http://grp.hsbc/60181xwnm offering answers to your travel questions. ^Steph"
2020-04-02 09:36:22+00:00,Hello Guy. Please can you send us a DM with your full name and postcode. Thanks. ^Jason
2020-04-02 09:38:40+00:00,"Hi there. We're currently receiving a high number of applications, and we'll do our best to get back to you within 7 days. Kindly bear with us. Please take care and stay safe! ^Jo"
2020-04-02 09:39:58+00:00,"Hi, most of our branches are still open, but on reduced hours. You can check if yours is open here: http://grp.hsbc/60191xwcD. Another option would be depositing it at a post office. Thanks, ^Sandra"
2020-04-02 09:42:34+00:00,Thank you. When you're searching for the card it will be HSBC REWARDS 538149 and the sort code and account should match 404246 09005099. ^Dani
2020-04-02 10:07:16+00:00,"Hi, I will need some more details to be able to help you. Have you recently opened a Regular Saver online? How much is the amount that you wish to set up? Are you aware that you need to generate a transaction code including the last 4 digits of the account and the amount? ^Jelena"
2020-04-02 10:11:01+00:00,"I'm sorry to hear you feel this way, Will. Let us know via DM if we can help. ^Steph"
2020-04-02 10:26:12+00:00,"Hi Suzanne, Thanks for getting in touch, Mortgage payment holiday application are worked on priority basis due high number of applications, https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 10:26:21+00:00,Hi Ken. Thanks for getting back. Can you send us a direct message with your full name and postcode. ^Jason
2020-04-02 10:26:39+00:00,"If your mortgage payment will be due in next couple of days, and haven't heard from our team pass me your full name and your address post code on a private message please. (1-2)^Thanoj"
2020-04-02 10:28:06+00:00,"Oh, I see. If you have deleted the Standing Order, you will need to give us a call on 03457 404 404, and an agent will help you with this. Because of the type of the account the Regular Saver is, you are unable to set it up online again. Stay safe! ^Jelena"
2020-04-02 10:31:59+00:00,"Hi Christina, the new opening hours of the Cardigan branch is 10:00–14:00 from Monday to Friday and all branches are closed at the weekend until further notice because of the coronavirus outbreak. Here's our branch finder link: http://grp.hsbc/60151xbPN ^Steph"
2020-04-02 10:34:27+00:00,"Hey Karen, live chat is operated by people, when you log onto your online banking, you can start the chat by pressing the box on the right-hand side of the screen.(1/2)^Salem"
2020-04-02 10:34:35+00:00,"On the main website you'll see a box that says ""need help"", when we are busy, you might receive automatic response.(2/2)^Salem"
2020-04-02 10:37:18+00:00,"Hey Tom, I'm really sorry to hear about that, have you managed to speak with the relevant team?^Salem"
2020-04-02 10:41:30+00:00,"Of course, I can check this for you, if you can please pass over your full name and postcode via the DM link below? ^RIT https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 10:41:34+00:00,Here's the link to send them privetly Prasad. ^Dani https://twitter.com/messages/compose?recipient_id=2922732233
2020-04-02 10:45:06+00:00,"We're trying to help everyone, Louise. I'm sorry about the wait. Have you been able to speak with a member of our team? ^Steph"
2020-04-02 10:47:17+00:00,"Hi Eric, can you direct message us with your full name and postcode please? We'll get back to you. Thanks, ^Sandra"
2020-04-02 10:52:44+00:00,"Hi Adam - it looks like your saver account has become dormant - but not to worry, this can be fixed! If you want to re-instate it, call us on 03457 404404, and we'll do the rest for you. Please be aware of longer hold times at the moment, sorry about that in advance. ^Mill"
2020-04-02 11:00:54+00:00,"Hi Sam. You can call us on 03456 002 290 so we can deactivate your old key. You can then choose to upgrade to a digital secure key, or have a new one sent out. We have a guide over here http://grp.hsbc/60161xbcY Thanks. ^Jason"
2020-04-02 11:06:17+00:00,"Hi Emanuel, I'm forwarding your details to our Customer Care Team, and they will get back to you here on Twitter. Thanks! ^Kashif"
2020-04-02 11:06:54+00:00,"Hi Amit. This is certainly not from us, we've seen quite a few over the last few days. Thank you for bringing it to our attention. If you wish you can forward the screen shot to phishing@hsbc.co.uk as they're the team who will take action. ^Dani"
2020-04-02 11:17:48+00:00,"Hi Laura - thanks for reaching out. Fully understand your concerns, we wouldn't ask to see someone in the branch unless urgent, especially now. To help resolve this, I'd like to learn more about her case. Can you send me your nan's full name and postcode via link below? ^Mill"
2020-04-02 11:21:39+00:00,Thank you so much for sharing your positive experience Glad everything was sorted ^Dani
2020-04-02 11:23:25+00:00,"Hi Sebastian, I really hope that you have managed to discuss your situation with the relevant ream. Take care.^Laura"
2020-04-02 11:24:19+00:00,"Hi Steve - thanks for reaching out, if you've submitted the holiday request 7 days ago, expect a call from us soon! This will be sorted out in 5 minutes once you receive a call. Please do not amended any payment mandates for the mortgage, as we'll help you with this. ^Mill"
2020-04-02 11:24:30+00:00,"Hi there, Only GBP cheques can be deposited using the mobile banking app. Foreign cheques can be deposited at the branch. ^Laura"
2020-04-02 11:26:29+00:00,"Hi Mark, I can appreciate your concern. Kindly call the Financial guidance team on 0345 850 0622 to discuss your situation. ^Laura"
2020-04-02 11:33:08+00:00,"Hey Alex, thanks for reaching out to us, you can send the cheque via post with a letter that must include your relatives signature and request for the cheque to be deposited into her account. You can send the to any open branch.(refer to the link below)^Salem"
2020-04-02 11:34:13+00:00,Link:
